Name,City,Country,Airport IATA,Latitude,Longitude
Jérémie Airport,Jeremie,Haiti,JEE,18.66309928894043,-74.17030334472656
Port-de-Paix Airport,Port-de-Paix,Haiti,PAX,19.9335994720459,-72.84860229492188
Alberto Delgado Airport,Trinidad,Cuba,TND,21.788299560546875,-79.99720001220703
Congo Town Airport,Andros,Bahamas,COX,24.158701,-77.589798
Arthur's Town Airport,Arthur's Town,Bahamas,ATC,24.6294,-75.673797
New Bight Airport,Cat Island,Bahamas,TBI,24.3153,-75.452301
Colonel Hill Airport,Colonel Hill,Bahamas,CRI,22.7455997467,-74.18240356449999
Nassau Paradise Island Airport,Nassau,Bahamas,PID,25.08300018310547,-77.30000305175781
Enua Airport,Atiu Island,Cook Islands,AIU,-19.96780014038086,-158.11900329589844
Mangaia Island Airport,Mangaia Island,Cook Islands,MGS,-21.89598655700684,-157.9066619873047
Manihiki Island Airport,Manihiki Island,Cook Islands,MHX,-10.376700401306152,-161.0019989013672
Mauke Airport,Mauke Island,Cook Islands,MUK,-20.13610076904297,-157.34500122070312
Mitiaro Island Airport,Mitiaro Island,Cook Islands,MOI,-19.842500686645508,-157.7030029296875
Tongareva Airport,Penrhyn Island,Cook Islands,PYE,-9.01436996459961,-158.03240966796875
Cicia Airport,Cicia,Fiji,ICI,-17.7432994843,-179.34199523900003
Malolo Lailai Island Airport,Malolo Lailai Island,Fiji,PTF,-17.7779006958,177.19700622599998
Vunisea Airport,Vunisea,Fiji,KDV,-19.0580997467,178.15699768099998
Mana Island Airport,Mana Island,Fiji,MNF,-17.6730995178,177.09800720200002
Moala Airport,Moala,Fiji,MFJ,-18.5666999817,179.951004028
Ngau Airport,Ngau,Fiji,NGI,-18.115600585899998,179.339996338
Lakeba Island Airport,Lakeba Island,Fiji,LKB,-18.1991996765,-178.817001343
Labasa Airport,Lambasa,Fiji,LBS,-16.466699600219727,179.33999633789062
Matei Airport,Matei,Fiji,TVU,-16.6905994415,-179.87699890099998
Koro Island Airport,Koro Island,Fiji,KXF,-17.3458003998,179.42199707
Rotuma Airport,Rotuma,Fiji,RTA,-12.482500076293945,177.0709991455078
Savusavu Airport,Savusavu,Fiji,SVU,-16.8027992249,179.34100341799999
Kaufana Airport,Eua Island,Tonga,EUA,-21.3782997131,-174.95799255400001
Lifuka Island Airport,Lifuka,Tonga,HPA,-19.777000427246094,-174.34100341796875
Mata'aho Airport,"Angaha, Niuafo'ou Island",Tonga,NFO,-15.5707998276,-175.632995605
Kuini Lavenia Airport,Niuatoputapu,Tonga,NTT,-15.977297,-173.791089
Vanua Balavu Airport,Vanua Balavu,Fiji,VBV,-17.268999099731445,-178.9759979248047
Niue International Airport,Alofi,Niue,IUE,-19.079030990600586,-169.92559814453125
Pointe Vele Airport,Futuna Island,Wallis and Futuna,FUT,-14.3114004135,-178.065994263
Maota Airport,Savaii Island,Samoa,MXS,-13.742300033569336,-172.25799560546875
Apataki Airport,Apataki,French Polynesia,APK,-15.5736,-146.41499299999998
Ahe Airport,Ahe,French Polynesia,AHE,-14.428099632263185,-146.2570037841797
Hiva Oa-Atuona Airport,Hiva-oa,French Polynesia,AUQ,-9.76879024506,-139.011001587
Ua Pou Airport,Ua Pou,French Polynesia,UAP,-9.35167,-140.078003
Ua Huka Airport,Ua Huka,French Polynesia,UAH,-8.936110000000001,-139.55200200000002
Mota Lava Airport,Ablow,Vanuatu,MTV,-13.666000366199999,167.712005615
Sola Airport,Sola,Vanuatu,SLH,-13.851699829100001,167.537002563
Torres Airstrip,Loh/Linua,Vanuatu,TOH,-13.328000068699998,166.638000488
Siwo Airport,Sangafa,Vanuatu,EAE,-17.0902996063,168.343002319
Craig Cove Airport,Craig Cove,Vanuatu,CCV,-16.264999,167.923996
Longana Airport,Longana,Vanuatu,LOD,-15.3066997528,167.966995239
Sara Airport,Pentecost Island,Vanuatu,SSR,-15.4708003998,168.15199279799998
Tavie Airport,Paama Island,Vanuatu,PBJ,-16.438999176,168.257003784
Lamap Airport,Lamap,Vanuatu,LPM,-16.461122800000002,167.829253
Lamen Bay Airport,Lamen Bay,Vanuatu,LNB,-16.584199905400002,168.15899658200001
Maewo-Naone Airport,Maewo Island,Vanuatu,MWF,-15.0,168.082992554
Lonorore Airport,Lonorore,Vanuatu,LNE,-15.8655996323,168.17199707
Norsup Airport,Norsup,Vanuatu,NUS,-16.0797,167.401001
Gaua Island Airport,Gaua Island,Vanuatu,ZGU,-14.218099594099998,167.587005615
Redcliffe Airport,Redcliffe,Vanuatu,RCL,-15.4720001221,167.835006714
Santo Pekoa International Airport,Santo,Vanuatu,SON,-15.505000114399998,167.220001221
Tongoa Airport,Tongoa Island,Vanuatu,TGH,-16.8910999298,168.55099487299998
Uléi Airport,Ambryn Island,Vanuatu,ULB,-16.3297,168.3011
Valesdir Airport,Valesdir,Vanuatu,VLS,-16.796100616500002,168.177001953
Southwest Bay Airport,Malekula Island,Vanuatu,SWJ,-16.4864,167.4472
North West Santo Airport,Olpoi,Vanuatu,OLJ,-14.881699562099998,166.557998657
Aneityum Airport,Anelghowhat,Vanuatu,AUY,-20.2492008209,169.770996094
Aniwa Airport,Aniwa,Vanuatu,AWD,-19.2346,169.6009
Dillon's Bay Airport,Dillon's Bay,Vanuatu,DLY,-18.769399642899998,169.00100708
Futuna Airport,Futuna Island,Vanuatu,FTA,-19.516399383499998,170.23199462899998
Ipota Airport,Ipota,Vanuatu,IPA,-18.856389,169.283333
Tiga Airport,Tiga,New Caledonia,TGJ,-21.096099853515625,167.8040008544922
Île Art - Waala Airport,Waala,New Caledonia,BMY,-19.720600128173828,163.66099548339844
Île des Pins Airport,Île des Pins,New Caledonia,ILP,-22.58889961242676,167.45599365234375
Fayzabad Airport,Faizabad,Afghanistan,FBD,37.121101,70.518097
Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,AJF,29.78510093688965,40.099998474121094
Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,WAE,20.504299163800003,45.1996002197
Khoram Abad Airport,Khorram Abad,Iran,KHD,33.43539810180664,48.28290176391602
Bam Airport,Bam,Iran,BXR,29.08419990539551,58.45000076293945
Rafsanjan Airport,Rafsanjan,Iran,RJN,30.29770088195801,56.05110168457031
Bojnord Airport,Bojnourd,Iran,BJB,37.49300003051758,57.30820083618164
Sabzevar National Airport,Sabzevar,Iran,AFZ,36.16809844970703,57.59519958496094
Noshahr Airport,Noshahr,Iran,NSH,36.66329956054688,51.464698791503906
Dasht-e Naz Airport,Dasht-e-naz,Iran,SRY,36.635799408000004,53.1935997009
Lar Airport,Lar,Iran,LRR,27.6746997833,54.3833007812
Ardabil Airport,Ardabil,Iran,ADU,38.3256988525,48.4244003296
Urmia Airport,Uromiyeh,Iran,OMH,37.6680984497,45.068698883100005
Al Ain International Airport,Al Ain,United Arab Emirates,AAN,24.261699676513672,55.60919952392578
Bannu Airport,Bannu,Pakistan,BNP,32.9729,70.527901
Bahawalpur Airport,Bahawalpur,Pakistan,BHV,29.348100662231445,71.71800231933594
Chitral Airport,Chitral,Pakistan,CJL,35.88660049438477,71.80059814453125
Dalbandin Airport,Dalbandin,Pakistan,DBA,28.8782997131,64.3998031616
Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,DEA,29.961000442504886,70.48590087890625
Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,DSK,31.90940093994141,70.89659881591797
Jiwani Airport,Jiwani,Pakistan,JIW,25.067800521900004,61.805400848400005
Hyderabad Airport,Hyderabad,Pakistan,HDD,25.3181,68.366096
Khuzdar Airport,Khuzdar,Pakistan,KDD,27.790599823,66.64730072020001
Ormara Airport,Ormara Raik,Pakistan,ORW,25.274700164799995,64.58599853519999
Parachinar Airport,Parachinar,Pakistan,PAJ,33.902099609400004,70.07160186770001
Skardu Airport,Skardu,Pakistan,KDU,35.33549880981445,75.53600311279297
Sehwan Sharif Airport,Sehwan Sharif,Pakistan,SYW,26.473100662231445,67.71720123291016
Turbat International Airport,Turbat,Pakistan,TUK,25.98640060424805,63.03020095825195
Sulaymaniyah International Airport,Sulaymaniyah,Iraq,ISU,35.5617485046,45.316738128699996
Kamishly Airport,Kamishly,Syria,KAC,37.020599365234375,41.19139862060547
Sayun International Airport,Sayun Intl,Yemen,GXF,15.9660997391,48.78829956049999
Adak Airport,Adak Island,United States,ADK,51.87799835205078,-176.64599609375
Gustavus Airport,Gustavus,United States,GST,58.42530060000001,-135.7070007
Skagway Airport,Skagway,United States,SGY,59.46009826660156,-135.31599426269528
Holy Cross Airport,Holy Cross,United States,HCR,62.18830108642578,-159.77499389648438
Haines Airport,Haines,United States,HNS,59.24380111694336,-135.52400207519528
Kalskag Airport,Kalskag,United States,KLG,61.53630065917969,-160.34100341796875
McGrath Airport,Mcgrath,United States,MCG,62.95289993,-155.60600280000003
Mountain Village Airport,Mountain Village,United States,MOU,62.09540176391602,-163.6820068359375
Aniak Airport,Aniak,United States,ANI,61.58160018920898,-159.54299926757812
Chevak Airport,Chevak,United States,VAK,61.5409,-165.6005
Wrangell Airport,Wrangell,United States,WRG,56.48429871,-132.36999509999998
Balimo Airport,Balimo,Papua New Guinea,OPU,-8.050000190730001,142.932998657
Baimuru Airport,Baimuru,Papua New Guinea,VMU,-7.49686002731,144.819900513
Kalaupapa Airport,Molokai,United States,LUP,21.21100044,-156.973999
Eniwetok Airport,Eniwetok Atoll,Marshall Islands,ENT,11.340700149536133,162.3280029296875
Matsu Nangan Airport,Matsu Islands,Taiwan,LZN,26.1598,119.958
Hengchun Airport,Hengchun,Taiwan,HCN,22.041099548339844,120.7300033569336
Matsu Beigan Airport,Matsu Islands,Taiwan,MFK,26.224199,120.002998
Kushiro Airport,Kushiro,Japan,KUH,43.0410003662,144.192993164
Okadama Airport,Sapporo,Japan,OKD,43.117447,141.38134
Saga Airport,Saga,Japan,HSG,33.149700164799995,130.302001953
Nagoya Airport,Nagoya,Japan,NKM,35.255001068115234,136.92399597167972
Iwami Airport,Iwami,Japan,IWJ,34.676399231,131.789993286
Fukushima Airport,Fukushima,Japan,FKS,37.22740173339844,140.43099975585938
Odate Noshiro Airport,Odate Noshiro,Japan,ONJ,40.1918983459,140.371002197
Shonai Airport,Shonai,Japan,SYO,38.81219863889999,139.787002563
Miyakejima Airport,Miyakejima,Japan,MYE,34.073600769,139.559997559
Kunsan Air Base,Kunsan,South Korea,KUV,35.90380096435547,126.61599731445312
Mokpo Heliport,Mokpo,South Korea,MPK,34.7588996887,126.379997253
Wonju/Hoengseong Air Base (K-38/K-46),Wonju,South Korea,WJU,37.441201,127.963858
Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY,38.061298,128.669006
Sacheon Air Base/Airport,Sacheon,South Korea,HIN,35.088591,128.071747
Cheongju International Airport/Cheongju Air Base (K-59/G-513),Chongju,South Korea,CJJ,36.717008,127.498741
Subic Bay International Airport,Olongapo City,Philippines,SFS,14.794400215148926,120.27100372314452
Cuyo Airport,Cuyo,Philippines,CYU,10.858099937438963,121.06900024414062
Camiguin Airport,Camiguin,Philippines,CGM,9.253520011901855,124.70700073242188
Jolo Airport,Jolo,Philippines,JOL,6.0536699295043945,121.01100158691406
Sanga Sanga Airport,Sanga Sanga,Philippines,TWT,5.046991,119.74299599999999
Surigao Airport,Sangley Point,Philippines,SUG,9.755838325629998,125.480947495
Tandag Airport,Tandag,Philippines,TDG,9.072110176086426,126.1709976196289
Naga Airport,Naga,Philippines,WNP,13.58489990234375,123.2699966430664
Basco Airport,Basco,Philippines,BSO,20.4513,121.980003
San Fernando Airport,San Fernando,Philippines,SFE,16.595600128173828,120.3030014038086
Tuguegarao Airport,Tuguegarao,Philippines,TUG,17.6433676823,121.73315048200001
Virac Airport,Virac,Philippines,VRC,13.57639980316162,124.20600128173828
Calbayog Airport,Calbayog City,Philippines,CYP,12.072699546813965,124.54499816894531
Catarman National Airport,Catarman,Philippines,CRM,12.502400398254395,124.63600158691406
Moises R. Espinosa Airport,Masbate,Philippines,MBT,12.369682000000001,123.630095
Roxas Airport,Roxas City,Philippines,RXS,11.597700119018555,122.7519989013672
General Enrique Mosconi Airport,Tartagal,Argentina,TTG,-22.619600295999998,-63.7937011719
Las Heras Airport,Las Heras,Argentina,LHS,-46.53829956049999,-68.9653015137
Antoine de Saint Exupéry Airport,San Antonio Oeste,Argentina,OES,-40.7512,-65.0343
Lago Argentino Airport,El Calafate,Argentina,ING,-50.336102000000004,-72.24859599999999
Gobernador Gregores Airport,Gobernador Gregores,Argentina,GGS,-48.7831,-70.150002
Santa Teresita Airport,Santa Teresita,Argentina,SST,-36.5423,-56.7218
Necochea Airport,Necochea,Argentina,NEC,-38.4831,-58.8172
Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,JDO,-7.21895980835,-39.270099639899996
Coronel Horácio de Mattos Airport,Lençóis,Brazil,LEC,-12.4822998047,-41.2770004272
Macaé Airport,Macaé,Brazil,MEA,-22.343000412,-41.7659988403
Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,MII,-22.1968994141,-49.926399231000005
Vitória da Conquista Airport,Vitória Da Conquista,Brazil,VDC,-14.8627996445,-40.8630981445
Santa Maria Airport,Santa Maria,Brazil,RIA,-29.711399,-53.688202000000004
Toledo Airport,Toledo,Brazil,TOW,-24.6863,-53.697497999999996
Ricardo García Posada Airport,El Salvador,Chile,ESR,-26.31110000610352,-69.76519775390625
Pucón Airport,Pucon,Chile,ZPC,-39.29280090332031,-71.91590118408203
Sorocaba Airport,Sorocaba,Brazil,SOD,-23.478001000000003,-47.490002000000004
San Cristóbal Airport,San Cristóbal,Ecuador,SCY,-0.910206,-89.617401
Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,LOH,-3.99589,-79.371902
General Rivadeneira Airport,Esmeraldas,Ecuador,ESM,0.9785190224647522,-79.62660217285156
Port Stanley Airport,Stanley,Falkland Islands,PSY,-51.685699462890994,-57.777599334716996
Santa Ana Airport,Cartago,Colombia,CRC,4.75818,-75.9557
Caucaya Airport,Puerto Leguízamo,Colombia,LQM,-0.182278,-74.7708
La Pedrera Airport,La Pedrera,Colombia,LPD,-1.32861,-69.5797
Reyes Murillo Airport,Nuquí,Colombia,NQU,5.6964,-77.2806
Obando Airport,Puerto Inírida,Colombia,PDA,3.85353,-67.9062
El Yopal Airport,Yopal,Colombia,EYP,5.31911,-72.384
Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,GYA,-10.820599556,-65.34559631350001
Puerto Rico Airport,Puerto Rico/Manuripi,Bolivia,PUR,-11.107663,-67.55115500000001
Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,RIB,-11.0,-66.0
Reyes Airport,Reyes,Bolivia,REY,-14.3044,-67.353401
Capitán Av. German Quiroga G. Airport,San Borja,Bolivia,SRJ,-14.85919952392578,-66.73750305175781
Zorg en Hoop Airport,Paramaribo,Suriname,ORG,5.8110800000000005,-55.190701000000004
Mucuri Airport,Mucuri,Brazil,MVS,-18.048900604248047,-39.864200592041016
Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,-7.1391801834106445,-78.4894027709961
Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,HUU,-9.878809928894043,-76.20480346679688
Maria Reiche Neuman Airport,Nazca,Peru,NZC,-14.854000091600001,-74.9615020752
Santa Rosa Airport,Santa Rosa,Brazil,SRA,-27.9067,-54.520401
Escuela Mariscal Sucre Airport,Maracay,Venezuela,MYC,10.249978065490724,-67.64942169189453
Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,VIG,8.624139,-71.672668
Ji-Paraná Airport,Ji-Paraná,Brazil,JPR,-10.870800018299999,-61.8465003967
Codrington Airport,Codrington,Antigua and Barbuda,BBQ,17.635799,-61.828602000000004
La Désirade Airport,Grande Anse,Guadeloupe,DSD,16.296902,-61.0844
Baillif Airport,Basse Terre,Guadeloupe,BBR,16.013299942016598,-61.7421989440918
St-François Airport,St-François,Guadeloupe,SFC,16.25779914855957,-61.26250076293945
Les Bases Airport,Grand Bourg,Guadeloupe,GBJ,15.86870002746582,-61.27000045776367
Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,NEV,17.205699920654293,-62.58990097045898
Virgin Gorda Airport,Spanish Town,British Virgin Islands,VIJ,18.446399688720703,-64.42749786376953
J F Mitchell Airport,Bequia,Saint Vincent and the Grenadines,BQU,12.988400459300001,-61.2620010376
Union Island International Airport,Union Island,Saint Vincent and the Grenadines,UNI,12.60013484954834,-61.41194534301758
Kokshetau Airport,Kokshetau,Kazakhstan,KOV,53.329102,69.594597
Petropavlosk South Airport,Petropavlosk,Kazakhstan,PPK,54.77470016479492,69.18389892578125
Zhezkazgan Airport,Zhezkazgan,Kazakhstan,DZN,47.708302,67.733299
Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,UKK,50.036598205566406,82.49420166015625
Kostanay West Airport,Kostanay,Kazakhstan,KSN,53.20690155029297,63.55030059814453
Ganja Airport,Ganja,Azerbaijan,KVD,40.737701416015625,46.31760025024414
Nakhchivan Airport,Nakhchivan,Azerbaijan,NAJ,39.18880081176758,45.45840072631836
Chulman Airport,Neryungri,Russia,NER,56.913898468018,124.91400146484
Polyarny Airport,Yakutia,Russia,PYJ,66.4003982544,112.029998779
Chokurdakh Airport,Chokurdah,Russia,CKH,70.62310028076172,147.90199279785156
Cherskiy Airport,Cherskiy,Russia,CYX,68.7406005859375,161.33799743652344
Tiksi Airport,Tiksi,Russia,IKS,71.69770050048801,128.90299987793
Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,Russia,KXK,50.40900039672852,136.93400573730472
Ugolny Airport,Anadyr,Russia,DYR,64.734902,177.740997
Okhotsk Airport,Okhotsk,Russia,OHO,59.41006469726562,143.05650329589844
Ujae Atoll Airport,Ujae Atoll,Marshall Islands,UJE,8.92805957794,165.761993408
Mariupol International Airport,Mariupol International,Ukraine,MPW,47.07609939575195,37.44960021972656
Luhansk International Airport,Lugansk,Ukraine,VSG,48.417400360100004,39.3740997314
Zaporizhzhia International Airport,Zaporozhye,Ukraine,OZH,47.86700057983398,35.31570053100586
Kryvyi Rih International Airport,Krivoy Rog,Ukraine,KWG,48.04330062866211,33.209999084472656
Kharkiv International Airport,Kharkov,Ukraine,HRK,49.92480087280274,36.290000915527344
Ivano-Frankivsk International Airport,Ivano-Frankivsk,Ukraine,IFO,48.88420104980469,24.68610000610352
Chernivtsi International Airport,Chernovtsk,Ukraine,CWC,48.2593002319336,25.98080062866211
Rivne International Airport,Rivne,Ukraine,RWN,50.60710144042969,26.14159965515137
Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,48.6343002319336,22.263399124145508
Solovki Airport,Solovetsky Islands,Russia,CSH,65.0299987793,35.7333335876
Cherepovets Airport,Cherepovets,Russia,CEE,59.273601532,38.015800476100004
Amderma Airport,Amderma,Russia,AMV,69.76329803466797,61.55640029907226
Kotlas Airport,Kotlas,Russia,KSZ,61.235801696777344,46.6974983215332
Petrozavodsk Airport,Petrozavodsk,Russia,PES,61.88520050048828,34.15470123291016
Hrodna Airport,Hrodna,Belarus,GNA,53.60200119018555,24.053800582885746
Mogilev Airport,Mogilev,Belarus,MVQ,53.95489883422852,30.09510040283203
Yeniseysk Airport,Yeniseysk,Russia,EIE,58.47420120239258,92.1125030517578
Kyzyl Airport,Kyzyl,Russia,KYZ,51.66939926147461,94.40059661865234
Spichenkovo Airport,Novokuznetsk,Russia,NOZ,53.811401000000004,86.877197
Khatanga Airport,Khatanga,Russia,HTG,71.97810363769531,102.49099731445312
Igarka Airport,Igarka,Russia,IAA,67.43720245361328,86.62190246582031
Nalchik Airport,Nalchik,Russia,NAL,43.51290130615234,43.63660049438477
Beslan Airport,Beslan,Russia,OGZ,43.2051010132,44.606601715100005
Elista Airport,Elista,Russia,ESL,46.3739013671875,44.33089828491211
Aleknagik / New Airport,Aleknagik,United States,WKK,59.2826004028,-158.617996216
Mercer County Airport,Bluefield,United States,BLF,37.295799255371094,-81.20770263671875
Mid Delta Regional Airport,Greenville,United States,GLH,33.482898712158196,-90.98560333251952
Tri Cities Airport,Pasco,United States,PSC,46.26470184326172,-119.11900329589844
Akutan Seaplane Base,Akutan,United States,KQA,54.1337704415,-165.77889561700002
Lopez Island Airport,Lopez,United States,LPS,48.4838981628418,-122.93800354003906
Salekhard Airport,Salekhard,Russia,SLY,66.59079742431639,66.61100006103516
